summary_nr,rel_insp_nr,age,sex,nature_of_inj,part_of_body,src_of_injury,event_type,evn_factor,hum_factor,occ_code,degree_of_inj,task_assigned,hazsub,const_op,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,load_dt
306023003,306023003,21,M,3,17,26,2,1,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306023508,306023508,25,M,9,15,43,1,8,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306071259,306071259,21,F,3,3,42,5,13,9,869,3,1,,5,5,15,,12,1,2019-07-22 00:18:41 EDT
306094046,306094046,21,M,12,11,27,2,2,1,865,3,2,,12,12,4,,,1,2019-07-22 00:18:41 EDT
306098146,306098146,25,M,12,11,43,5,18,12,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306101213,306101213,38,M,7,13,27,1,5,1,999,2,1,,32,32,26,,,1,2019-07-22 00:18:41 EDT
306101247,306101247,28,M,21,13,42,5,13,1,999,3,1,,43,43,14,,18,1,2019-07-22 00:18:41 EDT
306232844,306232844,47,M,6,13,25,5,13,14,999,1,1,,53,43,14,,14,1,2019-07-22 00:18:41 EDT
306288051,306288051,41,M,12,13,42,5,6,11,599,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306362286,306362286,55,M,1,10,26,1,18,9,533,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306378076,306378076,43,M,5,19,16,14,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306408410,306408410,26,M,21,28,41,8,13,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306486481,306486481,35,M,6,13,25,5,18,1,579,1,1,,15,15,14,,19,1,2019-07-22 00:18:41 EDT
306825837,306825837,23,M,12,9,43,1,5,14,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306864216,306864216,55,M,6,13,25,5,18,6,889,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307019471,305401994,47,M,6,13,5,5,13,9,999,1,1,,43,43,15,,25,1,2019-07-22 00:18:41 EDT
307026138,310461934,34,M,12,16,5,5,18,1,999,2,1,,0,24,11,,,1,2019-07-22 00:18:41 EDT
307034793,307034793,28,M,10,4,15,13,8,12,999,1,1,,12,70,10,,,1,2019-07-22 00:18:41 EDT
307035337,307035337,39,M,11,8,43,14,5,9,657,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307036509,307036509,59,F,12,14,5,5,18,8,266,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307050666,312410400,63,M,21,13,2,1,5,6,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307125062,307125062,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307161968,307161968,44,M,1,10,28,2,1,1,597,2,1,,0,39,30,,,1,2019-07-22 00:18:41 EDT
307166280,307166280,68,M,21,4,28,1,6,6,426,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307178731,307178731,41,M,21,5,30,2,18,1,999,1,1,,32,32,5,,,1,2019-07-22 00:18:41 EDT
307183574,307183574,26,M,3,4,29,1,18,11,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307183657,307183657,28,M,12,10,26,1,4,13,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307184085,307184085,21,M,12,12,26,2,1,13,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307186981,307186981,50,M,7,2,26,6,18,17,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307187807,307187807,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307328872,307328872,36,M,6,13,39,1,5,1,496,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307329037,307329037,42,M,1,10,26,6,18,13,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307346437,307346437,51,M,12,19,43,1,18,1,999,1,2,,45,45,26,,,1,2019-07-22 00:18:41 EDT
307346445,307346445,33,M,21,5,9,1,5,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307346957,307346957,49,M,12,19,26,2,1,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307352872,307352872,62,M,10,12,15,12,18,13,999,1,1,,25,25,8,,,1,2019-07-22 00:18:41 EDT
307391540,307391540,38,M,12,18,28,1,5,9,597,2,1,,29,21,26,,,1,2019-07-22 00:18:41 EDT
307391573,307391573,47,M,12,14,27,5,8,1,595,2,1,,66,43,19,,12,1,2019-07-22 00:18:41 EDT
307391599,307391599,45,M,7,18,28,2,1,14,597,2,1,,47,37,30,,,1,2019-07-22 00:18:41 EDT
307391672,307391672,24,M,12,12,28,1,5,11,869,2,1,,59,69,26,,,1,2019-07-22 00:18:41 EDT
307391953,307391953,50,M,3,15,27,1,8,1,355,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307391987,307391987,20,M,9,3,28,1,5,9,597,2,1,,9,18,26,,,1,2019-07-22 00:18:41 EDT
307392803,307392803,50,M,12,17,25,5,8,10,29,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307394007,307394007,64,M,1,10,26,2,3,1,804,3,1,,0,0,28,,,1,2019-07-22 00:18:41 EDT
307394288,307394288,32,M,7,24,20,6,8,11,434,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307396259,307396259,26,M,20,19,25,5,6,6,575,2,1,,20,25,14,,6,1,2019-07-22 00:18:41 EDT
307433912,307433912,26,M,21,19,12,1,13,1,853,1,1,,0,52,27,,,1,2019-07-22 00:18:41 EDT
307455220,307455220,57,M,1,10,27,2,1,17,485,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307458810,307458810,57,M,1,10,26,2,2,14,634,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307538785,307538785,26,F,4,2,9,14,9,14,78,2,1,1470,0,0,0,,,1,2019-07-22 00:18:41 EDT
307603407,307603407,42,M,21,13,8,5,18,6,999,1,2,,12,12,3,,,1,2019-07-22 00:18:41 EDT
307907071,307907071,25,F,5,4,17,4,8,1,438,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
307950378,307950378,32,M,3,13,2,5,15,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308003227,308003227,45,M,15,13,23,14,11,14,869,1,1,8330,0,12,24,,,1,2019-07-22 00:18:41 EDT
308003854,308003854,26,M,21,13,25,5,13,6,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308100551,308100551,60,F,21,13,3,3,18,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308108885,308108885,50,M,10,2,15,13,18,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308153568,308153568,47,M,10,14,15,13,8,1,999,1,1,8870,25,29,11,,,1,2019-07-22 00:18:41 EDT
308200419,308200419,34,M,10,1,15,13,18,1,577,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308261890,308261890,50,F,3,10,43,2,1,1,999,3,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308276641,308276641,35,M,12,14,42,5,13,14,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308291541,308291541,41,M,21,4,43,12,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308311737,308311737,60,M,2,4,30,2,13,1,869,1,1,,11,32,5,,,1,2019-07-22 00:18:41 EDT
308416684,308416684,41,M,12,3,43,1,6,10,496,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308418631,308418631,44,M,12,5,39,1,5,1,496,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308419241,308419241,71,M,12,19,30,6,18,12,496,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308422070,308422070,42,M,12,19,30,1,8,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308466457,308466457,53,M,1,2,24,2,6,6,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308523984,308523984,27,M,5,19,16,14,7,14,417,3,1,E101,0,0,0,,,3,2019-07-22 00:18:41 EDT
308523984,308523984,40,M,5,19,16,14,7,14,417,3,1,E101,0,0,0,,,2,2019-07-22 00:18:41 EDT
308523984,308523984,27,M,5,19,16,6,7,14,417,3,1,E101,0,0,0,,,1,2019-07-22 00:18:41 EDT
308523984,308523984,34,M,5,19,16,14,7,14,417,3,1,E101,0,0,0,,,4,2019-07-22 00:18:41 EDT
308560184,308560184,78,M,21,14,29,1,18,14,889,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308571249,308571249,22,M,10,4,15,12,18,13,576,1,1,,25,25,10,,,1,2019-07-22 00:18:41 EDT
308592989,308592989,29,M,12,13,27,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308593763,308593763,63,M,3,3,26,1,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308660125,308660125,23,M,12,19,8,5,18,1,869,2,1,,43,43,15,,28,1,2019-07-22 00:18:41 EDT
308661180,308661180,34,M,21,31,43,1,18,10,496,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308677210,308677210,32,M,3,3,42,5,13,11,999,2,1,,0,20,16,,6,1,2019-07-22 00:18:41 EDT
308677384,308677384,26,M,21,9,42,5,18,1,869,2,1,,20,20,20,,20,1,2019-07-22 00:18:41 EDT
308677855,308677855,60,M,21,19,29,1,18,14,999,1,1,,0,24,6,,,1,2019-07-22 00:18:41 EDT
308677871,308677871,34,M,7,13,30,14,18,1,999,2,1,,0,1,30,,,1,2019-07-22 00:18:41 EDT
308678267,308678267,39,M,21,14,29,2,4,1,999,2,1,,51,51,30,,,1,2019-07-22 00:18:41 EDT
308679364,308679364,27,M,21,19,43,5,13,9,999,2,1,,28,28,16,,21,1,2019-07-22 00:18:41 EDT
308681568,308681568,18,M,3,4,27,6,8,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
308681683,308681683,27,M,3,4,42,5,13,6,999,3,1,,0,20,20,,9,1,2019-07-22 00:18:41 EDT
308682467,308682467,30,M,10,12,15,13,18,1,999,1,1,,47,47,8,,,1,2019-07-22 00:18:41 EDT
308684315,308684315,24,M,21,13,42,5,13,6,595,1,1,,0,43,15,,22,1,2019-07-22 00:18:41 EDT
308684703,308684703,40,M,3,4,25,5,13,1,579,3,1,,31,31,14,,24,1,2019-07-22 00:18:41 EDT
308685783,308685783,33,M,3,15,42,4,13,14,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309033207,309033207,60,M,21,13,29,1,18,1,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309051183,309051183,31,M,10,19,15,13,18,1,708,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309051183,309051183,37,M,10,11,15,13,18,1,708,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
309060135,309060135,28,M,12,13,30,5,8,14,863,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309109395,306932765,63,M,21,31,30,14,18,14,889,1,1,8300,0,0,0,,,1,2019-07-22 00:18:41 EDT
309253417,309253417,57,M,21,2,27,2,8,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309254852,309254852,45,M,12,13,8,5,18,1,999,1,1,,43,43,15,,26,1,2019-07-22 00:18:41 EDT
309256386,309256386,58,M,12,14,30,1,18,1,999,1,1,,48,1,4,,,1,2019-07-22 00:18:41 EDT
309258416,309258416,45,M,12,13,8,5,18,1,999,1,1,,15,43,15,,35,1,2019-07-22 00:18:41 EDT
309260701,309260701,26,M,10,31,15,13,18,1,999,1,1,,16,29,8,,,1,2019-07-22 00:18:41 EDT
309295145,309295145,42,M,10,4,15,12,13,14,519,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309297588,309297588,42,M,7,13,43,1,6,14,785,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309299204,309299204,33,M,12,3,43,5,18,14,869,2,1,,43,50,15,,15,1,2019-07-22 00:18:41 EDT
309299378,309299378,34,M,1,10,26,2,4,14,706,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309301711,309301711,45,M,12,11,43,14,18,1,573,2,1,,50,50,30,,,1,2019-07-22 00:18:41 EDT
309302321,309302321,32,M,1,10,26,1,3,1,756,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309303543,309303543,24,M,1,10,43,6,18,14,686,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309303592,309303592,39,M,1,11,30,2,18,14,869,2,1,,3,71,30,,,1,2019-07-22 00:18:41 EDT
309357648,309357648,38,M,21,19,43,1,5,14,519,1,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
309357648,309357648,35,M,21,19,43,1,5,14,519,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309357648,309357648,49,M,21,19,43,1,5,14,519,1,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
309365195,309365195,39,M,12,19,42,5,18,1,597,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309367316,309367316,61,M,21,31,43,12,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309367431,309367431,20,M,12,16,43,5,18,1,469,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309452340,309452340,44,M,21,13,5,5,13,8,883,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309513570,309513570,53,M,5,19,26,2,1,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309515641,309515641,53,M,12,20,25,5,18,14,999,1,1,,14,14,14,,15,1,2019-07-22 00:18:41 EDT
309551356,309551356,17,M,21,10,42,2,1,1,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309640092,309640092,20,M,21,13,8,6,8,4,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309689420,309689420,45,M,12,2,26,2,18,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309772580,309772580,36,M,21,13,25,5,18,18,999,2,1,,43,43,14,,4,1,2019-07-22 00:18:41 EDT
309781029,309781029,39,M,5,4,43,6,18,14,374,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309836658,309836658,28,M,21,5,28,1,6,11,889,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309897759,309897759,53,M,7,10,43,2,1,14,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309901973,309901973,27,F,21,3,42,4,13,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309904241,309904241,45,M,12,16,43,1,18,14,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
309991297,309991297,58,M,12,5,43,1,6,11,889,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310054705,310054697,54,M,12,16,7,1,6,1,804,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310055306,310055306,37,M,12,20,29,2,3,13,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310058300,310058300,59,M,12,11,27,2,8,11,883,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310062104,310062104,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310062278,310062278,33,M,1,10,5,2,1,1,516,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310062450,310062450,47,M,12,18,26,4,13,1,505,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310062658,310062658,49,M,12,16,25,5,18,1,575,2,1,,5,5,14,,13,1,2019-07-22 00:18:41 EDT
310062666,310062666,45,M,1,10,26,2,4,17,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310062922,310062922,43,M,21,19,7,1,18,1,805,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310095765,310095765,60,M,12,5,27,2,1,4,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310096144,310096144,48,M,11,8,34,14,5,4,567,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310100086,310100086,33,M,12,14,30,2,8,12,999,2,1,,34,34,5,,,1,2019-07-22 00:18:41 EDT
310100334,310100334,56,M,21,31,12,14,13,1,853,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310193198,310193198,51,M,4,4,9,14,9,11,479,2,2,2310,0,0,0,,,1,2019-07-22 00:18:41 EDT
310195110,310195110,31,M,1,10,26,2,1,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310199997,310199997,30,M,1,10,26,1,8,13,714,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310399670,310399670,37,M,5,19,6,1,18,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310429808,310429808,32,M,21,4,8,5,8,18,999,2,1,,47,47,3,,,3,2019-07-22 00:18:41 EDT
310429808,310429808,40,M,21,4,8,5,8,18,999,2,1,,47,47,3,,,4,2019-07-22 00:18:41 EDT
310429808,310429808,40,M,21,4,8,6,8,18,999,1,1,,47,47,3,,,2,2019-07-22 00:18:41 EDT
310429808,310429808,34,M,21,4,8,6,8,18,999,1,1,,47,47,3,,,1,2019-07-22 00:18:41 EDT
310494547,310494547,28,M,1,10,26,2,1,17,738,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310495320,310495320,21,F,1,10,26,2,1,1,873,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310520861,310520861,57,M,12,13,8,1,5,20,869,2,1,,0,5,26,,,1,2019-07-22 00:18:41 EDT
310546486,310546486,44,M,18,28,26,5,18,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310549308,310549308,54,M,12,14,27,2,8,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310549639,310549639,44,M,21,23,43,14,18,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310549886,310549886,53,M,1,12,26,2,1,13,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310550058,310550058,46,M,1,10,26,2,2,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310550934,310550934,25,F,12,11,26,2,8,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310573720,310573720,33,M,10,19,5,13,8,10,999,1,1,,0,23,9,,,1,2019-07-22 00:18:41 EDT
310600689,310600689,59,M,15,31,23,14,11,14,873,2,2,8320,0,0,0,,,1,2019-07-22 00:18:41 EDT
310606132,310606132,33,M,7,9,25,5,18,1,783,3,1,,9,9,14,,4,1,2017-03-20 01:00:11 EDT
310636683,310636683,48,M,6,13,5,4,13,1,999,2,1,,16,16,11,,,1,2019-07-22 00:18:41 EDT
310694328,310694328,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310799465,310799465,28,M,21,28,9,8,7,14,549,2,1,,0,0,0,,,6,2019-07-22 00:18:41 EDT
310799465,310799465,22,M,21,28,9,8,7,14,549,2,1,,0,0,0,,,5,2019-07-22 00:18:41 EDT
310799465,310799465,35,M,21,28,9,8,7,14,549,2,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
310799465,310799465,45,M,21,28,9,8,7,14,549,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
310799465,310799465,47,M,21,28,9,8,7,14,549,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310799465,310799465,41,M,21,28,9,8,7,14,549,2,1,,0,0,0,,,4,2019-07-22 00:18:41 EDT
310801840,310801840,55,M,21,13,25,5,18,14,519,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310810064,310810064,47,M,12,11,25,5,13,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310810106,310810106,24,M,7,18,21,6,3,1,999,3,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310810320,310810320,38,M,7,16,5,1,3,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310810908,310810908,56,M,12,4,24,1,13,4,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310811054,310811054,20,M,12,3,5,5,13,10,999,2,1,,8,9,18,,38,1,2019-07-22 00:18:41 EDT
310811534,310811534,27,M,7,4,5,2,8,14,999,2,1,,46,46,5,,,1,2019-07-22 00:18:41 EDT
310811591,310811591,41,M,21,15,12,2,13,1,999,2,1,,11,11,3,,,1,2019-07-22 00:18:41 EDT
310811633,310811633,36,M,12,11,25,5,13,14,567,2,1,,22,20,14,,4,1,2019-07-22 00:18:41 EDT
310811658,310811658,21,F,5,2,17,7,8,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310811666,310811666,40,F,21,28,9,8,7,11,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310811849,310811849,44,M,6,13,5,5,13,1,567,2,1,,15,14,14,,15,1,2019-07-22 00:18:41 EDT
310811856,310811856,39,M,12,11,5,4,13,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310811997,310811997,40,M,12,11,5,5,13,1,999,2,1,,31,28,16,,4,1,2019-07-22 00:18:41 EDT
310812037,310812037,46,M,12,11,5,1,13,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310812284,310812284,19,M,3,17,5,2,4,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310812722,310812722,50,M,21,13,5,5,6,1,486,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310813019,310813019,27,M,15,4,23,14,17,14,999,3,1,,0,27,24,,,1,2019-07-22 00:18:41 EDT
310813175,310813175,40,M,5,19,35,14,10,15,783,2,1,1340,0,28,23,,,1,2019-07-22 00:18:41 EDT
310813241,310813241,53,M,21,4,5,1,6,5,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
310888748,310888748,45,M,1,11,30,1,1,10,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311059877,311059877,34,F,12,18,41,4,18,14,257,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311068720,311068720,31,M,12,2,21,14,8,14,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311071021,311071021,39,M,12,10,26,2,1,13,725,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311071047,311071047,44,M,1,10,43,2,1,10,864,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311071914,311071914,53,M,12,2,42,5,13,10,869,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311075998,311075998,35,M,11,8,22,1,5,9,569,2,1,,14,14,26,,,1,2019-07-22 00:18:41 EDT
311153639,311153639,79,F,12,11,5,5,18,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311212617,311212617,24,M,21,1,24,2,1,13,999,1,2,,0,18,6,,,1,2019-07-22 00:18:41 EDT
311212864,311212864,42,M,21,13,24,1,8,6,999,1,1,,0,50,5,,,1,2019-07-22 00:18:41 EDT
311213326,311213326,27,M,2,4,19,8,7,1,999,1,1,,0,12,1,,,1,2019-07-22 00:18:41 EDT
311213433,311213433,43,M,3,13,8,5,8,6,999,1,1,,70,70,14,,23,1,2019-07-22 00:18:41 EDT
311217293,311217293,45,M,1,11,6,1,5,1,999,1,2,,52,50,26,,,1,2019-07-22 00:18:41 EDT
311231732,311231732,51,M,21,19,26,2,4,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311248306,311248306,25,M,1,12,26,1,3,13,756,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311310064,311310064,24,M,3,4,8,5,18,6,869,1,2,,20,20,20,,200,1,2019-07-22 00:18:41 EDT
311460737,311460737,33,M,4,8,9,10,7,1,599,2,1,0170,0,0,0,,,1,2019-07-22 00:18:41 EDT
311463483,311463483,36,M,21,4,43,2,18,1,999,1,1,,1,11,27,,,1,2019-07-22 00:18:41 EDT
311463483,311463483,24,M,21,4,43,2,18,1,999,1,1,,1,11,27,,,2,2019-07-22 00:18:41 EDT
311463483,311463483,61,M,21,4,43,2,18,1,999,1,1,,1,11,27,,,3,2019-07-22 00:18:41 EDT
311463483,311463483,43,M,21,4,43,2,18,1,999,1,1,,1,11,27,,,4,2019-07-22 00:18:41 EDT
311466734,311466734,37,M,21,4,8,5,17,1,869,1,1,,20,30,18,,16,1,2019-07-22 00:18:41 EDT
311466734,311466734,45,M,3,5,8,5,17,1,869,3,1,,20,30,18,,16,2,2019-07-22 00:18:41 EDT
311519417,311519417,32,M,12,16,42,5,13,18,595,2,1,,43,43,15,,21,1,2019-07-22 00:18:41 EDT
311527410,311527410,28,M,10,12,15,13,18,1,999,1,2,8870,0,0,0,,,1,2019-07-22 00:18:41 EDT
311548838,311548838,26,M,21,13,25,5,13,10,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311610174,311610174,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311656219,311656219,53,F,3,3,25,5,18,14,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311675144,311675144,38,M,6,13,42,5,13,9,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311694525,311694525,45,M,5,9,16,14,18,14,417,3,1,2150,0,0,0,,,1,2019-07-22 00:18:41 EDT
311694525,311694525,40,M,5,9,16,14,18,14,417,3,1,2150,0,0,0,,,2,2019-07-22 00:18:41 EDT
311698260,311694525,45,M,5,9,16,14,18,14,417,3,1,2150,0,0,0,,,1,2019-07-22 00:18:41 EDT
311698260,311694525,40,M,5,9,16,14,18,14,417,3,1,2150,0,0,0,,,2,2019-07-22 00:18:41 EDT
311707038,311707038,33,M,12,5,30,1,18,14,479,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311757652,311757652,39,M,12,9,43,1,6,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311802995,311802995,32,M,1,12,7,2,2,10,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311835748,311835748,33,M,1,2,15,6,13,1,577,2,1,8870,0,0,0,,,1,2019-07-22 00:18:41 EDT
311836829,311836829,44,M,10,5,15,13,13,1,999,1,1,,1,46,9,,,1,2019-07-22 00:18:41 EDT
311862288,311862288,31,M,15,4,23,14,11,1,849,3,1,8320,37,19,24,,,1,2019-07-22 00:18:41 EDT
311867980,311867980,63,M,21,19,42,5,13,11,875,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311869036,311869036,24,M,12,13,42,4,13,1,418,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
311899769,311899769,45,M,12,19,43,5,18,14,999,2,1,,31,31,16,,13,1,2019-07-22 00:18:41 EDT
312306376,312306376,62,M,18,13,39,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312311483,312311483,40,M,12,16,24,5,13,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312317365,312317365,55,M,7,13,17,5,18,12,779,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312353642,312353642,50,M,1,10,26,2,1,18,779,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312353824,312353824,30,M,21,13,38,5,18,14,863,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312358609,312358609,47,M,21,4,48,8,7,20,89,2,1,8400,0,0,0,,,1,2019-07-22 00:18:41 EDT
312411770,312411770,23,M,21,20,27,1,13,10,869,1,1,,1,1,5,,,1,2019-07-22 00:18:41 EDT
312435522,312435522,30,M,1,12,26,2,4,9,889,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
